interaccion_id,cliente_id,canal_id,fecha_id,motivo,resuelto_1ra,duracion_seg,agente_id,escalado
1589,320,3,20250610,Crédito,0,734,13,1
1590,105,2,20250105,Consulta saldo,1,136,31,0
1591,154,2,20250127,Cuenta nueva,1,444,31,0
1592,314,1,20250227,Consulta saldo,0,727,29,0
1593,420,2,20250504,Consulta saldo,1,792,43,0
1594,246,2,20250206,Consulta saldo,1,326,19,0
1595,201,4,20250604,Transferencias,1,425,45,0
1596,235,2,20250115,Consulta saldo,1,153,37,0
1597,337,2,20250401,Transferencias,1,664,29,0
1598,371,4,20250130,Bloqueo tarjeta,0,499,18,1
1599,463,2,20250212,Consulta saldo,0,753,34,1
1600,174,2,20250106,Crédito,1,500,46,0
1601,35,3,20250209,Cuenta nueva,1,889,42,0
1602,363,4,20250413,Consulta saldo,1,549,50,0
1603,298,1,20250617,Transferencias,1,386,38,0
1604,82,2,20250527,Crédito,1,267,7,0
1605,119,2,20250604,Bloqueo tarjeta,1,820,47,0
1606,387,4,20250204,Inversiones,1,460,5,0
1607,227,1,20250120,Crédito,1,811,24,0
1608,358,3,20250521,Bloqueo tarjeta,0,490,25,1
1609,348,2,20250619,Bloqueo tarjeta,1,322,15,0
1610,99,1,20250224,Crédito,0,118,38,1
1611,185,1,20250604,Inversiones,0,822,27,0
1612,329,1,20250111,Inversiones,1,570,32,0
1613,183,1,20250227,Bloqueo tarjeta,0,663,36,0
1614,41,2,20250115,Consulta saldo,1,160,34,0
1615,170,1,20250304,Transferencias,1,53,15,0
1616,447,3,20250330,Bloqueo tarjeta,1,191,19,0
1617,257,2,20250118,Cuenta nueva,0,349,26,0
1618,135,4,20250523,Cuenta nueva,1,698,2,0
1619,31,2,20250111,Inversiones,1,172,14,0
1620,450,3,20250527,Transferencias,0,93,16,0
1621,178,2,20250529,Crédito,0,102,27,0
1622,139,1,20250530,Cuenta nueva,1,770,3,0
1623,245,2,20250102,Bloqueo tarjeta,1,340,15,0
1624,274,1,20250130,Crédito,0,652,25,0
1625,357,2,20250601,Crédito,1,158,28,0
1626,316,2,20250614,Consulta saldo,1,406,23,0
1627,302,2,20250211,Consulta saldo,1,40,15,0
1628,24,3,20250424,Transferencias,0,851,1,0
1629,145,1,20250227,Bloqueo tarjeta,1,74,21,0
1630,311,2,20250320,Consulta saldo,1,437,31,0
1631,106,2,20250604,Cuenta nueva,1,536,46,0
1632,366,1,20250627,Consulta saldo,0,339,24,0
1633,358,2,20250328,Consulta saldo,1,584,33,0
1634,249,1,20250102,Cuenta nueva,1,316,6,0
1635,284,3,20250205,Consulta saldo,1,245,8,0
1636,358,3,20250324,Reclamo,1,480,42,0
1637,302,1,20250404,Consulta saldo,0,423,20,0
1638,442,1,20250102,Bloqueo tarjeta,1,421,25,0
1639,273,1,20250402,Transferencias,1,83,43,0
1640,312,2,20250302,Consulta saldo,1,802,22,0
1641,372,3,20250326,Consulta saldo,1,879,40,0
1642,30,2,20250428,Crédito,1,856,7,0
1643,481,4,20250513,Consulta saldo,0,577,30,0
1644,240,3,20250619,Reclamo,1,793,16,0
1645,128,1,20250201,Consulta saldo,1,819,35,0
1646,138,2,20250311,Consulta saldo,1,705,17,0
1647,339,3,20250626,Consulta saldo,1,358,17,0
1648,495,2,20250215,Bloqueo tarjeta,1,397,31,0
1649,41,2,20250628,Transferencias,1,313,40,0
1650,403,4,20250511,Consulta saldo,1,312,17,0
1651,336,1,20250405,Inversiones,1,80,15,0
1652,297,1,20250121,Inversiones,1,354,3,0
1653,500,1,20250523,Otro,0,293,2,0
1654,40,3,20250318,Bloqueo tarjeta,1,549,29,0
1655,425,1,20250117,Transferencias,1,872,44,0
1656,168,2,20250403,Consulta saldo,0,651,24,1
1657,319,2,20250429,Reclamo,1,61,11,0
1658,55,1,20250302,Transferencias,1,653,14,0
1659,365,3,20250317,Crédito,0,382,14,1
1660,333,2,20250502,Crédito,1,110,5,0
1661,215,2,20250219,Transferencias,1,581,47,0
1662,338,4,20250128,Transferencias,0,567,34,0
1663,125,3,20250307,Consulta saldo,1,848,50,0
1664,124,2,20250308,Consulta saldo,0,485,47,0
1665,186,1,20250412,Consulta saldo,1,699,31,0
1666,424,2,20250508,Transferencias,1,158,35,0
1667,311,4,20250225,Transferencias,1,296,19,0
1668,76,1,20250311,Bloqueo tarjeta,1,619,32,0
1669,8,3,20250629,Inversiones,0,200,8,0
1670,18,4,20250523,Consulta saldo,0,883,28,1
1671,463,1,20250203,Inversiones,0,462,23,1
1672,423,1,20250618,Bloqueo tarjeta,1,374,38,0
1673,472,1,20250520,Consulta saldo,1,393,29,0
1674,245,2,20250421,Consulta saldo,0,746,9,0
1675,78,2,20250625,Bloqueo tarjeta,0,37,38,0
1676,370,2,20250621,Consulta saldo,1,632,18,0
1677,460,1,20250108,Transferencias,1,567,38,0
1678,388,4,20250528,Bloqueo tarjeta,1,212,10,0
1679,221,4,20250127,Crédito,0,561,18,0
1680,141,1,20250511,Consulta saldo,1,528,29,0
1681,386,1,20250206,Reclamo,0,138,15,0
1682,15,1,20250204,Crédito,0,642,3,0
1683,14,3,20250518,Crédito,1,408,14,0
1684,65,4,20250331,Bloqueo tarjeta,1,880,30,0
1685,228,1,20250330,Crédito,1,472,32,0
1686,60,4,20250303,Crédito,0,392,6,0
1687,233,1,20250224,Bloqueo tarjeta,1,675,48,0
1688,474,3,20250522,Bloqueo tarjeta,1,69,28,0
1689,286,3,20250130,Consulta saldo,1,706,41,0
1690,193,2,20250131,Consulta saldo,1,255,44,0
1691,255,2,20250209,Consulta saldo,1,319,9,0
1692,384,4,20250221,Crédito,0,249,1,0
1693,353,2,20250418,Consulta saldo,1,299,40,0
1694,337,2,20250421,Bloqueo tarjeta,1,214,20,0
1695,307,2,20250210,Transferencias,1,395,35,0
1696,387,1,20250410,Inversiones,1,812,19,0
1697,238,1,20250415,Consulta saldo,1,356,43,0
1698,248,3,20250112,Crédito,1,890,32,0
1699,111,3,20250514,Consulta saldo,1,831,27,0
1700,201,3,20250118,Bloqueo tarjeta,1,858,29,0
1701,113,1,20250413,Bloqueo tarjeta,1,377,41,0
1702,275,2,20250110,Inversiones,1,241,50,0
1703,310,4,20250604,Bloqueo tarjeta,1,582,2,0
1704,468,3,20250601,Transferencias,1,391,50,0
1705,102,2,20250503,Bloqueo tarjeta,1,190,35,0
1706,192,3,20250428,Consulta saldo,1,369,27,0
1707,11,3,20250218,Consulta saldo,0,803,34,1
1708,118,2,20250426,Consulta saldo,1,676,50,0
1709,194,1,20250608,Crédito,0,701,26,1
1710,370,1,20250629,Consulta saldo,1,750,49,0
1711,471,1,20250614,Transferencias,0,185,7,0
1712,218,3,20250407,Crédito,0,554,48,1
1713,242,1,20250315,Transferencias,1,415,19,0
1714,146,1,20250403,Consulta saldo,1,749,35,0
1715,488,2,20250508,Crédito,0,411,49,0
1716,119,1,20250115,Bloqueo tarjeta,0,487,24,0
1717,43,1,20250121,Transferencias,1,127,36,0
1718,73,4,20250207,Consulta saldo,1,442,40,0
1719,393,3,20250417,Consulta saldo,1,535,17,0
1720,353,3,20250410,Consulta saldo,0,608,39,0
1721,280,3,20250109,Crédito,0,541,21,0
1722,379,2,20250211,Transferencias,1,780,6,0
1723,83,3,20250114,Crédito,1,562,48,0
1724,454,1,20250106,Consulta saldo,0,464,32,1
1725,5,1,20250516,Bloqueo tarjeta,0,333,8,0
1726,315,4,20250324,Bloqueo tarjeta,1,410,37,0
1727,315,1,20250606,Consulta saldo,1,761,24,0
1728,475,1,20250520,Cuenta nueva,1,794,47,0
1729,214,2,20250206,Consulta saldo,0,213,10,0
1730,235,3,20250110,Consulta saldo,1,368,7,0
1731,287,2,20250120,Bloqueo tarjeta,1,261,23,0
1732,445,4,20250601,Crédito,1,466,38,0
1733,288,1,20250610,Cuenta nueva,0,584,42,0
1734,135,1,20250119,Consulta saldo,1,607,7,0
1735,295,2,20250226,Bloqueo tarjeta,1,820,38,0
1736,466,4,20250509,Transferencias,1,514,14,0
1737,412,3,20250201,Consulta saldo,0,659,10,1
1738,71,1,20250428,Reclamo,1,553,29,0
1739,124,2,20250422,Crédito,1,603,26,0
1740,268,2,20250425,Bloqueo tarjeta,1,354,34,0
1741,325,2,20250129,Consulta saldo,1,883,18,0
1742,404,3,20250605,Bloqueo tarjeta,1,286,44,0
1743,444,4,20250118,Consulta saldo,1,404,30,0
1744,472,3,20250612,Transferencias,1,225,25,0
1745,185,4,20250306,Consulta saldo,0,568,13,1
1746,472,1,20250311,Consulta saldo,1,43,39,0
1747,357,2,20250302,Bloqueo tarjeta,1,751,17,0
1748,368,1,20250321,Consulta saldo,1,512,39,0
1749,385,2,20250615,Inversiones,1,588,7,0
1750,377,1,20250112,Consulta saldo,0,211,9,1
1751,440,2,20250102,Bloqueo tarjeta,1,587,18,0
1752,435,2,20250221,Crédito,1,354,46,0
1753,341,3,20250219,Consulta saldo,1,442,27,0
1754,76,1,20250622,Crédito,1,776,18,0
1755,259,2,20250106,Consulta saldo,1,449,12,0
1756,288,3,20250624,Bloqueo tarjeta,0,389,8,1
1757,60,3,20250527,Bloqueo tarjeta,1,122,12,0
1758,393,1,20250603,Reclamo,1,203,1,0
1759,127,1,20250221,Crédito,1,345,44,0
1760,159,4,20250629,Crédito,0,84,25,0
1761,97,1,20250209,Consulta saldo,1,309,13,0
1762,182,1,20250210,Consulta saldo,1,622,24,0
1763,426,2,20250325,Transferencias,1,204,3,0
1764,223,1,20250513,Otro,1,385,42,0
1765,283,1,20250626,Reclamo,1,879,48,0
1766,134,2,20250303,Consulta saldo,1,62,8,0
1767,166,2,20250522,Bloqueo tarjeta,1,411,37,0
1768,323,2,20250422,Transferencias,1,397,1,0
1769,96,2,20250214,Inversiones,1,396,20,0
1770,316,2,20250215,Bloqueo tarjeta,0,497,38,0
1771,192,2,20250424,Consulta saldo,0,645,22,0
1772,479,1,20250410,Consulta saldo,0,549,7,0
1773,86,2,20250331,Consulta saldo,1,337,39,0
1774,67,1,20250617,Crédito,0,709,22,0
1775,235,1,20250103,Crédito,0,435,11,0
1776,95,1,20250605,Consulta saldo,1,271,14,0
1777,398,3,20250403,Transferencias,1,413,1,0
1778,358,1,20250406,Transferencias,1,247,31,0
1779,50,3,20250613,Crédito,1,426,9,0
1780,145,4,20250325,Bloqueo tarjeta,1,869,44,0
1781,251,2,20250628,Consulta saldo,1,715,48,0
1782,189,1,20250501,Crédito,1,400,22,0
1783,40,1,20250527,Bloqueo tarjeta,1,691,15,0
1784,174,1,20250216,Bloqueo tarjeta,1,423,42,0
1785,247,1,20250214,Transferencias,1,65,17,0
1786,239,1,20250406,Crédito,1,855,6,0
1787,414,3,20250322,Bloqueo tarjeta,1,42,11,0
1788,249,2,20250305,Bloqueo tarjeta,1,699,43,0
1789,325,3,20250414,Consulta saldo,1,148,39,0
1790,274,1,20250417,Bloqueo tarjeta,1,403,8,0
1791,77,2,20250214,Transferencias,1,37,22,0
1792,447,1,20250619,Transferencias,1,495,28,0
1793,188,1,20250115,Bloqueo tarjeta,1,81,39,0
1794,420,1,20250612,Consulta saldo,1,54,35,0
1795,153,1,20250306,Bloqueo tarjeta,1,681,3,0
1796,128,1,20250504,Crédito,1,209,6,0
1797,458,1,20250504,Bloqueo tarjeta,1,311,23,0
1798,478,2,20250423,Inversiones,0,780,34,0
1799,371,1,20250103,Transferencias,1,683,7,0
1800,384,4,20250417,Cuenta nueva,1,339,28,0
1801,381,1,20250401,Crédito,0,111,28,0
1802,438,1,20250219,Bloqueo tarjeta,1,842,16,0
1803,479,1,20250626,Consulta saldo,1,477,18,0
1804,310,3,20250623,Transferencias,1,438,12,0
1805,213,1,20250610,Consulta saldo,1,702,9,0
1806,50,2,20250309,Transferencias,0,256,15,1
1807,424,1,20250308,Crédito,1,501,38,0
1808,286,2,20250421,Bloqueo tarjeta,1,42,22,0
1809,381,1,20250311,Bloqueo tarjeta,1,540,14,0
1810,339,1,20250523,Bloqueo tarjeta,1,615,6,0
1811,272,2,20250616,Consulta saldo,1,408,20,0
1812,320,1,20250325,Consulta saldo,1,628,11,0
1813,385,2,20250512,Crédito,1,320,36,0
1814,194,4,20250616,Transferencias,1,651,8,0
1815,92,1,20250113,Transferencias,0,192,50,0
1816,462,2,20250613,Consulta saldo,1,643,18,0
1817,492,1,20250325,Inversiones,1,678,49,0
1818,207,2,20250611,Consulta saldo,1,536,49,0
1819,91,3,20250410,Cuenta nueva,1,439,19,0
1820,350,3,20250118,Transferencias,0,130,25,0
1821,71,2,20250414,Transferencias,1,654,40,0
1822,167,2,20250503,Cuenta nueva,1,654,16,0
1823,12,2,20250219,Cuenta nueva,1,790,39,0
1824,83,2,20250613,Crédito,0,498,24,0
1825,68,2,20250206,Consulta saldo,1,330,5,0
1826,228,2,20250107,Transferencias,1,277,12,0
1827,447,2,20250417,Crédito,0,193,16,0
1828,267,3,20250101,Bloqueo tarjeta,1,511,25,0
1829,62,2,20250126,Crédito,1,762,50,0
1830,424,4,20250521,Bloqueo tarjeta,1,773,4,0
1831,187,2,20250326,Crédito,0,439,46,0
1832,434,2,20250621,Consulta saldo,0,298,49,0
1833,468,1,20250124,Bloqueo tarjeta,1,278,31,0
1834,461,1,20250209,Consulta saldo,1,756,32,0
1835,404,1,20250225,Bloqueo tarjeta,1,491,45,0
1836,268,1,20250319,Consulta saldo,1,325,2,0
1837,367,2,20250212,Consulta saldo,1,192,37,0
1838,381,2,20250610,Consulta saldo,1,854,45,0
1839,117,2,20250205,Consulta saldo,0,58,14,0
1840,446,1,20250219,Bloqueo tarjeta,1,559,26,0
1841,301,4,20250420,Transferencias,0,543,21,0
1842,247,4,20250428,Inversiones,1,209,31,0
1843,106,2,20250401,Consulta saldo,1,259,10,0
1844,183,3,20250320,Transferencias,0,540,30,0
1845,404,1,20250630,Crédito,0,566,15,0
1846,260,1,20250322,Cuenta nueva,1,98,18,0
1847,497,2,20250531,Inversiones,0,847,4,0
1848,480,1,20250508,Consulta saldo,0,696,16,1
1849,143,1,20250615,Consulta saldo,0,123,48,1
1850,117,4,20250129,Consulta saldo,1,279,38,0
1851,164,2,20250516,Crédito,1,838,41,0
1852,52,2,20250107,Bloqueo tarjeta,1,585,38,0
1853,441,2,20250220,Transferencias,1,144,47,0
1854,387,2,20250425,Transferencias,1,497,1,0
1855,169,2,20250325,Transferencias,1,549,31,0
1856,128,4,20250510,Inversiones,1,379,18,0
1857,388,2,20250618,Consulta saldo,1,216,32,0
1858,92,4,20250111,Bloqueo tarjeta,1,97,49,0
1859,327,1,20250422,Bloqueo tarjeta,0,733,35,0
1860,157,1,20250225,Consulta saldo,1,357,50,0
1861,293,1,20250516,Transferencias,1,718,10,0
1862,81,1,20250306,Consulta saldo,1,654,43,0
1863,404,4,20250211,Transferencias,0,456,50,0
1864,75,2,20250209,Consulta saldo,0,343,22,0
1865,214,2,20250611,Bloqueo tarjeta,1,35,49,0
1866,500,4,20250402,Crédito,1,497,50,0
1867,132,3,20250301,Transferencias,1,331,24,0
1868,379,2,20250111,Transferencias,1,234,14,0
1869,83,2,20250517,Consulta saldo,1,363,47,0
1870,400,2,20250424,Cuenta nueva,0,705,25,0
1871,31,1,20250616,Transferencias,0,133,4,0
1872,69,1,20250318,Consulta saldo,0,797,5,1
1873,294,3,20250614,Transferencias,0,234,36,1
1874,272,2,20250211,Consulta saldo,0,866,19,0
1875,379,3,20250225,Transferencias,0,351,24,0
1876,236,4,20250424,Bloqueo tarjeta,1,400,22,0
1877,478,4,20250222,Transferencias,1,53,9,0
1878,25,2,20250121,Bloqueo tarjeta,1,881,34,0
1879,17,4,20250130,Transferencias,1,546,21,0
1880,39,1,20250516,Consulta saldo,1,608,6,0
1881,436,1,20250525,Bloqueo tarjeta,1,119,37,0
1882,351,2,20250420,Consulta saldo,1,471,18,0
1883,170,4,20250415,Consulta saldo,0,104,12,0
1884,222,2,20250315,Crédito,1,51,26,0
1885,116,1,20250510,Consulta saldo,0,360,28,1
1886,341,3,20250219,Bloqueo tarjeta,1,235,50,0
1887,79,1,20250530,Inversiones,0,223,50,1
1888,21,1,20250306,Cuenta nueva,1,828,9,0
1889,118,4,20250512,Bloqueo tarjeta,1,703,14,0
1890,471,1,20250210,Consulta saldo,0,252,50,1
1891,445,1,20250215,Consulta saldo,0,791,48,1
1892,303,2,20250115,Crédito,1,864,8,0
1893,84,2,20250106,Bloqueo tarjeta,1,804,14,0
1894,163,2,20250131,Crédito,1,455,13,0
1895,58,3,20250203,Consulta saldo,1,497,2,0
1896,182,3,20250113,Crédito,1,399,20,0
1897,360,4,20250114,Consulta saldo,1,116,42,0
1898,141,2,20250626,Cuenta nueva,1,777,42,0
1899,66,1,20250302,Transferencias,1,561,10,0
1900,108,2,20250223,Transferencias,1,787,43,0
1901,90,2,20250312,Bloqueo tarjeta,0,561,10,0
1902,16,1,20250606,Crédito,0,539,14,1
1903,402,4,20250612,Bloqueo tarjeta,1,56,22,0
1904,209,2,20250129,Consulta saldo,1,77,35,0
1905,8,2,20250425,Consulta saldo,1,387,15,0
1906,213,4,20250114,Bloqueo tarjeta,1,579,29,0
1907,241,2,20250228,Bloqueo tarjeta,1,293,9,0
1908,50,2,20250322,Transferencias,0,519,32,0
1909,74,1,20250507,Crédito,1,260,43,0
1910,54,1,20250124,Inversiones,1,285,15,0
1911,237,3,20250306,Crédito,1,714,38,0
1912,68,2,20250517,Crédito,0,365,28,1
1913,410,3,20250219,Crédito,0,424,41,1
1914,122,1,20250206,Crédito,1,195,26,0
1915,322,2,20250301,Bloqueo tarjeta,1,866,37,0
1916,226,4,20250415,Consulta saldo,1,150,48,0
1917,457,3,20250321,Bloqueo tarjeta,0,220,17,1
1918,176,2,20250425,Transferencias,1,811,34,0
1919,279,3,20250303,Consulta saldo,1,159,7,0
1920,65,3,20250215,Crédito,1,385,20,0
1921,498,2,20250414,Reclamo,0,546,12,1
1922,102,1,20250507,Crédito,1,781,48,0
1923,269,2,20250317,Crédito,1,78,35,0
1924,192,1,20250318,Transferencias,0,192,7,0
1925,367,4,20250621,Cuenta nueva,1,185,35,0
1926,486,4,20250514,Cuenta nueva,1,440,19,0
1927,165,2,20250429,Bloqueo tarjeta,1,169,47,0
1928,107,1,20250301,Transferencias,1,781,40,0
1929,247,1,20250531,Consulta saldo,0,872,11,0
1930,100,3,20250213,Bloqueo tarjeta,1,284,23,0
1931,64,4,20250108,Inversiones,1,773,48,0
1932,142,3,20250531,Consulta saldo,1,808,21,0
1933,322,1,20250121,Consulta saldo,1,642,31,0
1934,313,2,20250222,Transferencias,0,495,10,1
1935,430,4,20250611,Consulta saldo,0,291,8,0
1936,250,1,20250419,Inversiones,1,806,19,0
1937,307,1,20250217,Transferencias,0,401,16,0
1938,327,3,20250616,Bloqueo tarjeta,0,137,50,1
1939,215,1,20250624,Bloqueo tarjeta,1,712,17,0
1940,300,1,20250303,Bloqueo tarjeta,1,536,15,0
1941,363,2,20250514,Crédito,1,529,36,0
1942,342,2,20250527,Inversiones,1,421,3,0
1943,295,2,20250504,Cuenta nueva,0,127,8,0
1944,418,2,20250212,Transferencias,1,433,46,0
1945,294,1,20250602,Crédito,0,565,3,0
1946,291,3,20250624,Consulta saldo,1,215,2,0
1947,374,1,20250611,Crédito,0,497,17,1
1948,402,1,20250612,Consulta saldo,0,78,21,0
1949,443,3,20250609,Transferencias,1,590,42,0
1950,433,2,20250324,Crédito,1,541,6,0
1951,117,2,20250312,Crédito,1,354,20,0
1952,255,3,20250130,Bloqueo tarjeta,1,684,12,0
1953,413,1,20250407,Bloqueo tarjeta,1,478,24,0
1954,466,1,20250206,Transferencias,1,548,45,0
1955,317,1,20250618,Consulta saldo,1,742,5,0
1956,208,1,20250203,Inversiones,1,299,10,0
1957,54,2,20250611,Cuenta nueva,1,895,48,0
1958,227,2,20250320,Otro,1,875,3,0
1959,115,1,20250218,Consulta saldo,0,883,45,0
1960,152,2,20250208,Consulta saldo,0,279,2,0
1961,99,2,20250427,Otro,1,452,12,0
1962,199,2,20250519,Inversiones,1,794,17,0
1963,190,4,20250626,Consulta saldo,0,403,16,1
1964,360,4,20250303,Crédito,1,282,35,0
1965,363,1,20250505,Reclamo,0,517,35,1
1966,284,3,20250508,Transferencias,1,870,15,0
1967,255,2,20250409,Transferencias,1,635,28,0
1968,333,4,20250131,Bloqueo tarjeta,1,88,23,0
1969,489,3,20250428,Bloqueo tarjeta,1,766,18,0
1970,252,4,20250509,Crédito,1,471,46,0
1971,346,1,20250213,Transferencias,1,341,22,0
1972,393,3,20250219,Bloqueo tarjeta,1,582,44,0
1973,387,4,20250511,Consulta saldo,0,396,38,1
1974,100,1,20250120,Consulta saldo,1,284,39,0
1975,62,1,20250227,Bloqueo tarjeta,1,369,6,0
1976,413,2,20250131,Transferencias,1,447,25,0
1977,182,1,20250616,Consulta saldo,1,211,46,0
1978,103,1,20250429,Consulta saldo,1,262,23,0
1979,132,1,20250621,Consulta saldo,1,50,39,0
1980,494,1,20250118,Consulta saldo,1,571,1,0
1981,289,2,20250111,Inversiones,1,413,5,0
1982,500,2,20250207,Transferencias,1,383,7,0
1983,226,1,20250630,Consulta saldo,1,753,50,0
1984,20,1,20250217,Consulta saldo,0,580,8,0
1985,266,1,20250330,Consulta saldo,1,201,7,0
1986,481,2,20250407,Inversiones,0,495,43,0
1987,174,2,20250426,Transferencias,1,282,24,0
1988,22,4,20250208,Crédito,1,396,4,0
1989,303,3,20250426,Crédito,1,131,34,0
1990,360,2,20250122,Transferencias,0,574,34,1
1991,102,1,20250521,Bloqueo tarjeta,1,329,41,0
1992,54,2,20250413,Consulta saldo,1,359,36,0
1993,148,2,20250420,Crédito,1,819,44,0
1994,158,2,20250602,Cuenta nueva,1,631,48,0
1995,15,1,20250518,Consulta saldo,1,78,20,0
1996,351,1,20250407,Crédito,1,474,48,0
1997,23,3,20250517,Transferencias,1,249,7,0
1998,105,4,20250406,Consulta saldo,1,537,14,0
1999,461,2,20250521,Bloqueo tarjeta,1,735,8,0
2000,170,4,20250301,Inversiones,1,211,25,0
2001,307,4,20250212,Consulta saldo,1,282,40,0
2002,443,4,20250609,Transferencias,1,671,20,0
2003,213,3,20250221,Transferencias,1,873,27,0
2004,130,3,20250409,Crédito,1,644,1,0
2005,340,2,20250623,Bloqueo tarjeta,1,736,15,0
2006,35,1,20250121,Crédito,1,217,35,0
2007,477,4,20250306,Transferencias,1,741,26,0
2008,390,1,20250318,Consulta saldo,0,152,26,0
2009,19,2,20250203,Consulta saldo,1,510,31,0
2010,391,1,20250104,Consulta saldo,0,740,5,1
2011,22,2,20250512,Transferencias,1,708,33,0
2012,486,1,20250225,Transferencias,1,186,22,0
2013,29,1,20250330,Inversiones,1,430,25,0
2014,172,2,20250210,Transferencias,1,703,47,0
2015,271,4,20250401,Consulta saldo,1,324,36,0
2016,34,2,20250205,Consulta saldo,1,449,34,0
2017,190,2,20250501,Cuenta nueva,1,69,10,0
2018,417,1,20250122,Transferencias,1,426,50,0
2019,280,4,20250504,Consulta saldo,0,105,2,0
2020,199,2,20250430,Transferencias,1,490,48,0
2021,326,2,20250222,Reclamo,1,495,31,0
2022,327,2,20250215,Consulta saldo,1,778,12,0
2023,413,4,20250409,Consulta saldo,1,337,10,0
2024,206,2,20250115,Crédito,0,158,41,1
2025,488,4,20250414,Bloqueo tarjeta,1,427,30,0
2026,106,1,20250311,Crédito,1,281,14,0
2027,402,2,20250607,Crédito,0,663,24,0
2028,110,3,20250528,Transferencias,1,432,10,0
2029,490,2,20250404,Inversiones,1,823,40,0
2030,338,1,20250402,Inversiones,1,423,34,0
2031,291,4,20250406,Consulta saldo,1,713,12,0
2032,295,3,20250324,Transferencias,0,830,13,1
2033,250,1,20250315,Crédito,1,353,40,0
2034,403,3,20250517,Transferencias,0,96,6,1
2035,104,4,20250111,Inversiones,1,791,10,0
2036,299,3,20250210,Inversiones,1,878,29,0
2037,288,3,20250411,Consulta saldo,1,193,10,0
2038,288,1,20250214,Bloqueo tarjeta,0,595,41,0
2039,485,3,20250323,Consulta saldo,1,180,29,0
2040,245,1,20250125,Bloqueo tarjeta,0,204,50,1
2041,230,1,20250627,Transferencias,1,50,32,0
2042,190,1,20250619,Consulta saldo,1,100,12,0
2043,479,1,20250220,Consulta saldo,1,839,43,0
2044,43,1,20250221,Cuenta nueva,1,393,39,0
2045,187,2,20250401,Otro,1,288,13,0
2046,164,4,20250509,Consulta saldo,0,200,4,0
2047,140,1,20250610,Bloqueo tarjeta,0,797,49,0
2048,475,1,20250603,Inversiones,1,669,1,0
2049,195,1,20250619,Inversiones,1,427,3,0
2050,263,1,20250622,Bloqueo tarjeta,1,832,28,0
2051,283,1,20250423,Crédito,0,227,32,1
2052,468,2,20250130,Crédito,1,356,33,0
2053,39,3,20250101,Consulta saldo,0,211,24,1
2054,371,1,20250526,Consulta saldo,1,43,48,0
2055,495,4,20250328,Transferencias,1,501,41,0
2056,72,2,20250326,Consulta saldo,1,234,48,0
2057,406,1,20250106,Consulta saldo,0,732,15,1
2058,419,2,20250603,Consulta saldo,1,232,46,0
2059,304,3,20250420,Crédito,1,92,29,0
2060,74,1,20250217,Consulta saldo,1,585,37,0
2061,435,1,20250223,Consulta saldo,0,359,49,0
2062,260,2,20250213,Transferencias,1,685,19,0
2063,4,1,20250214,Consulta saldo,1,700,44,0
2064,177,3,20250310,Consulta saldo,1,780,4,0
2065,367,3,20250525,Crédito,1,486,1,0
2066,186,1,20250622,Inversiones,1,744,44,0
2067,164,4,20250522,Crédito,1,491,23,0
2068,161,2,20250626,Crédito,1,589,48,0
2069,239,2,20250208,Bloqueo tarjeta,1,502,21,0
2070,378,4,20250415,Consulta saldo,1,798,25,0
2071,446,4,20250401,Bloqueo tarjeta,0,677,10,1
2072,304,3,20250114,Consulta saldo,1,218,14,0
2073,12,2,20250101,Bloqueo tarjeta,1,539,26,0
2074,98,3,20250210,Consulta saldo,0,528,39,0
2075,31,4,20250414,Reclamo,1,391,7,0
2076,121,1,20250131,Consulta saldo,1,561,32,0
2077,174,2,20250214,Transferencias,0,675,20,0
2078,372,1,20250420,Consulta saldo,1,412,45,0
2079,190,2,20250212,Consulta saldo,1,457,16,0
2080,325,3,20250211,Inversiones,0,517,18,0
2081,165,1,20250526,Consulta saldo,1,830,41,0
2082,420,1,20250530,Consulta saldo,1,285,32,0
2083,197,4,20250516,Inversiones,1,798,10,0
2084,457,1,20250511,Transferencias,1,775,18,0
2085,365,2,20250115,Crédito,1,176,24,0
2086,423,1,20250116,Bloqueo tarjeta,1,665,31,0
2087,161,3,20250505,Bloqueo tarjeta,0,649,35,1
2088,376,4,20250607,Consulta saldo,1,92,48,0
2089,217,3,20250217,Crédito,1,747,1,0
2090,330,1,20250309,Consulta saldo,1,810,27,0
2091,321,2,20250112,Consulta saldo,0,421,36,1
2092,102,1,20250425,Bloqueo tarjeta,0,753,39,0
2093,445,1,20250219,Consulta saldo,0,364,36,0
2094,223,3,20250211,Consulta saldo,1,691,21,0
2095,145,1,20250406,Consulta saldo,0,361,37,0
2096,255,2,20250129,Crédito,1,95,5,0
2097,48,1,20250205,Crédito,1,802,24,0
2098,206,1,20250311,Consulta saldo,1,588,4,0
2099,422,2,20250514,Consulta saldo,1,121,14,0
2100,123,1,20250406,Consulta saldo,0,87,42,0
2101,22,2,20250102,Bloqueo tarjeta,1,254,49,0
2102,199,4,20250205,Bloqueo tarjeta,1,804,41,0
2103,343,1,20250613,Bloqueo tarjeta,0,761,45,0
2104,252,1,20250102,Consulta saldo,1,37,23,0
2105,85,2,20250603,Inversiones,1,436,14,0
2106,137,1,20250218,Transferencias,1,599,24,0
2107,172,1,20250513,Transferencias,1,230,21,0
2108,309,1,20250313,Consulta saldo,1,697,43,0
2109,412,2,20250525,Consulta saldo,1,139,48,0
